skills1,skills2,rel
Accounting,Quality Management,0.004310345
Accounting,Managed Care,0.012931034
Accounting,CPA,0.012931034
Accounting,GAAP,0.021551724
Accounting,Process Mapping,0.004310345
Accounting,Adobe Acrobat,0.00862069
Accounting,Financial Accounting,0.004310345
Accounting,IDS,0.004310345
Accounting,RN,0.012931034
Accounting,Regulatory Reporting,0.012931034
Accounting,Business Management,0.012931034
Accounting,CFE,0.004310345
Accounting,Ellucian,0.004310345
Accounting,IFRS,0.00862069
Accounting,Payroll,0.017241379
Marketing Automation,SQL,0.004310345
Marketing Automation,R,0.004310345
Marketing Automation,Tableau,0.004310345
Marketing Automation,Data Analysis,0.004310345
Marketing Automation,Excel,0.004310345
Marketing Automation,Business Intelligence,0.004310345
Marketing Automation,Power BI,0.004310345
Marketing Automation,Marketing,0.004310345
Marketing Automation,Go,0.004310345
Marketing Automation,Google Analytics,0.004310345
Marketing Automation,Salesforce Marketing Cloud,0.004310345
Kanban,Python,0.00862069
Kanban,SQL,0.00862069
Kanban,R,0.00862069
Kanban,Tableau,0.00862069
Kanban,SAS,0.00862069
Kanban,Excel,0.00862069
Kanban,Visual Basic,0.00862069
Kanban,Visio,0.00862069
Kanban,SharePoint,0.00862069
Kanban,VersionOne,0.00862069
SOAP,SQL,0.004310345
SOAP,R,0.004310345
SOAP,Java,0.004310345
SOAP,Oracle,0.004310345
SOAP,Git,0.004310345
SOAP,Excel,0.004310345
SOAP,JavaScript,0.004310345
SOAP,S3,0.004310345
SOAP,Teradata,0.004310345
SOAP,REST,0.004310345
SOAP,XML,0.004310345
SOAP,HTML5,0.004310345
SOAP,DB2,0.004310345
SOAP,CSS,0.004310345
SOAP,Angular,0.004310345
SOAP,React,0.004310345
SOAP,UI,0.004310345
SOAP,Tomcat,0.004310345
Clojure,Python,0.004310345
Clojure,SQL,0.004310345
Clojure,R,0.004310345
Clojure,Oracle,0.004310345
Clojure,Excel,0.004310345
Clojure,Go,0.004310345
SaaS,Python,0.034482759
SaaS,SQL,0.030172414
SaaS,R,0.086206897
SaaS,Hadoop,0.004310345
SaaS,Spark,0.004310345
SaaS,Java,0.017241379
SaaS,Tableau,0.025862069
SaaS,Hive,0.004310345
SaaS,AWS,0.012931034
SaaS,NoSQL,0.004310345
SaaS,AI,0.004310345
SaaS,Kafka,0.004310345
SaaS,Data Analysis,0.004310345
SaaS,Azure,0.012931034
SaaS,Excel,0.051724138
SaaS,PostgreSQL,0.004310345
SaaS,MySQL,0.004310345
SaaS,Perl,0.004310345
SaaS,Data Science,0.012931034
SaaS,Business Intelligence,0.00862069
SaaS,S3,0.004310345
SaaS,Ruby,0.004310345
SaaS,Google Cloud Platform,0.004310345
SaaS,Elasticsearch,0.004310345
SaaS,Marketing,0.012931034
SaaS,Apache,0.004310345
SaaS,SAP,0.004310345
SaaS,Business Analysis,0.00862069
SaaS,Visio,0.00862069
SaaS,Go,0.021551724
SaaS,Google Analytics,0.00862069
SaaS,Management Experience,0.004310345
SaaS,Accounting,0.00862069
SaaS,Lean,0.004310345
SaaS,SSH,0.004310345
SaaS,UI,0.00862069
SaaS,Social Media Management,0.004310345
SaaS,Tomcat,0.004310345
SaaS,Marketo,0.004310345
SaaS,Payroll,0.00862069
Epic,Python,0.00862069
Epic,SQL,0.017241379
Epic,R,0.103448276
Epic,Tableau,0.021551724
Epic,SAS,0.00862069
Epic,Oracle,0.00862069
Epic,Data Warehouse,0.004310345
Epic,AI,0.004310345
Epic,Microsoft SQL Server,0.004310345
Epic,Microsoft Office,0.004310345
Epic,Scripting,0.004310345
Epic,Excel,0.077586207
Epic,PostgreSQL,0.004310345
Epic,MySQL,0.004310345
Epic,Perl,0.047413793
Epic,Data Science,0.004310345
Epic,Business Intelligence,0.017241379
Epic,Marketing,0.030172414
Epic,Data Management,0.012931034
Epic,SAP,0.012931034
Epic,Network,0.004310345
Epic,Visio,0.017241379
Epic,CI,0.00862069
Epic,Go,0.012931034
Epic,Crystal Reports,0.00862069
Epic,React,0.004310345
Epic,Accounting,0.00862069
Epic,Software Testing,0.004310345
Epic,UI,0.012931034
Epic,PeopleSoft,0.004310345
Epic,Quality Management,0.004310345
Epic,Managed Care,0.012931034
Epic,Epic Certification,0.017241379
Epic,ACH,0.004310345
Epic,Cerner,0.004310345
Epic,IDS,0.004310345
Epic,RN,0.00862069
Management Consulting,R,0.00862069
Management Consulting,Microsoft Office,0.004310345
Management Consulting,Excel,0.004310345
Management Consulting,Marketing,0.004310345
Management Consulting,Go,0.004310345
Management Consulting,Google Analytics,0.004310345
Management Consulting,Omniture,0.004310345
OBIEE,Python,0.004310345
OBIEE,SQL,0.00862069
OBIEE,R,0.00862069
OBIEE,Hadoop,0.004310345
OBIEE,Java,0.004310345
OBIEE,Tableau,0.004310345
OBIEE,SAS,0.004310345
OBIEE,AWS,0.004310345
OBIEE,Oracle,0.004310345
OBIEE,Excel,0.00862069
OBIEE,SPSS,0.004310345
OBIEE,Business Intelligence,0.004310345
OBIEE,Informatica,0.004310345
OBIEE,Data Management,0.004310345
OBIEE,Apache,0.004310345
OBIEE,XML,0.004310345
OBIEE,SAP,0.004310345
OBIEE,Predictive Analytics,0.004310345
OBIEE,PL/SQL,0.004310345
OBIEE,PeopleSoft,0.004310345
OBIEE,UX,0.004310345
OBIEE,Windows,0.004310345
Lean,R,0.012931034
Lean,Excel,0.00862069
Lean,CI,0.004310345
Lean,Go,0.004310345
Lean,SharePoint,0.004310345
Lean,SaaS,0.004310345
Lean,Six Sigma,0.00862069
Lean,Business Management,0.004310345
Omniture,Python,0.030172414
Omniture,SQL,0.047413793
Omniture,Machine Learning,0.004310345
Omniture,R,0.051724138
Omniture,Spark,0.004310345
Omniture,Java,0.00862069
Omniture,Tableau,0.038793103
Omniture,SAS,0.00862069
Omniture,Oracle,0.00862069
Omniture,Linux,0.00862069
Omniture,AI,0.004310345
Omniture,TensorFlow,0.004310345
Omniture,Microsoft Office,0.00862069
Omniture,Git,0.004310345
Omniture,Excel,0.047413793
Omniture,JavaScript,0.00862069
Omniture,MySQL,0.00862069
Omniture,Data Science,0.00862069
Omniture,Business Intelligence,0.025862069
Omniture,Google Cloud Platform,0.004310345
Omniture,Splunk,0.004310345
Omniture,Marketing,0.021551724
Omniture,XML,0.004310345
Omniture,PHP,0.004310345
Omniture,HTML5,0.004310345
Omniture,Network,0.004310345
Omniture,Go,0.043103448
Omniture,CSS,0.00862069
Omniture,GIS,0.004310345
Omniture,Confluence,0.004310345
Omniture,Google Analytics,0.038793103
Omniture,Digital Marketing,0.004310345
Omniture,Management Consulting,0.004310345
Omniture,Doubleclick,0.004310345
Omniture,iOS,0.004310345
Omniture,Workday,0.004310345
Omniture,Android,0.004310345
Omniture,Google Search Console,0.004310345
Omniture,SEO,0.004310345
Operations Research,Python,0.017241379
Operations Research,SQL,0.021551724
Operations Research,R,0.030172414
Operations Research,Java,0.00862069
Operations Research,Tableau,0.012931034
Operations Research,SAS,0.017241379
Operations Research,AWS,0.004310345
Operations Research,AI,0.012931034
Operations Research,Excel,0.017241379
Operations Research,SPSS,0.004310345
Operations Research,Data Science,0.004310345
Operations Research,Statistical Software,0.004310345
Operations Research,SAP,0.00862069
Operations Research,Alteryx,0.004310345
Operations Research,Visual Basic,0.004310345
Operations Research,QlikView,0.004310345
Operations Research,DB2,0.004310345
Operations Research,Go,0.004310345
Operations Research,Microsoft Word,0.004310345
Operations Research,Business Management,0.00862069
Bioinformatics,Python,0.004310345
Bioinformatics,R,0.004310345
Bioinformatics,SAS,0.004310345
Bioinformatics,Scala,0.004310345
Bioinformatics,Go,0.004310345
Bioinformatics,Genetics,0.004310345
Clinical Trials,SQL,0.012931034
Clinical Trials,R,0.012931034
Clinical Trials,SAS,0.012931034
Clinical Trials,IDS,0.012931034
Customer Segmentation,Python,0.004310345
Customer Segmentation,SQL,0.004310345
Customer Segmentation,R,0.004310345
Customer Segmentation,Tableau,0.004310345
Customer Segmentation,Big Data,0.004310345
Customer Segmentation,Excel,0.004310345
Customer Segmentation,Data Science,0.004310345
Performance Marketing,SQL,0.004310345
Performance Marketing,R,0.004310345
Performance Marketing,Marketing,0.004310345
Performance Marketing,SEO,0.004310345
Quantitative Research,Python,0.00862069
Quantitative Research,SQL,0.004310345
Quantitative Research,R,0.00862069
Quantitative Research,Hadoop,0.004310345
Quantitative Research,Hive,0.004310345
Quantitative Research,Git,0.004310345
Quantitative Research,C#,0.004310345
Quantitative Research,Marketing,0.004310345
Doubleclick,Python,0.004310345
Doubleclick,SQL,0.004310345
Doubleclick,R,0.004310345
Doubleclick,Tableau,0.004310345
Doubleclick,Microsoft Office,0.004310345
Doubleclick,Excel,0.004310345
Doubleclick,Business Intelligence,0.004310345
Doubleclick,Google Cloud Platform,0.004310345
Doubleclick,Go,0.004310345
Doubleclick,Confluence,0.004310345
Doubleclick,Google Analytics,0.004310345
Doubleclick,Omniture,0.004310345
Doubleclick,iOS,0.004310345
Doubleclick,Android,0.004310345
PMP,SQL,0.012931034
PMP,R,0.043103448
PMP,Tableau,0.004310345
PMP,SAS,0.004310345
PMP,Oracle,0.012931034
PMP,Data Warehouse,0.004310345
PMP,AI,0.00862069
PMP,Excel,0.025862069
PMP,Project Management,0.017241379
PMP,Business Intelligence,0.012931034
PMP,Marketing,0.00862069
PMP,Data Management,0.00862069
PMP,Business Analysis,0.00862069
PMP,Network,0.004310345
PMP,Visio,0.00862069
PMP,Go,0.017241379
PMP,System Design,0.004310345
PMP,TFS,0.004310345
PMP,Windows,0.004310345
PMP,CPA,0.004310345
PMP,ICD-9,0.004310345
PMP,VersionOne,0.00862069
PMP,Oracle EBS,0.004310345
Software Testing,R,0.00862069
Software Testing,Excel,0.004310345
Software Testing,Project Management,0.004310345
Software Testing,Marketing,0.004310345
Software Testing,Jira,0.004310345
Software Testing,Visio,0.004310345
Software Testing,CI,0.004310345
Software Testing,Go,0.00862069
Software Testing,Epic,0.004310345
Software Testing,Process Engineering,0.004310345
Telecommunication,Python,0.004310345
Telecommunication,SQL,0.004310345
Telecommunication,R,0.012931034
Telecommunication,Tableau,0.004310345
Telecommunication,SAS,0.004310345
Telecommunication,Oracle,0.004310345
Telecommunication,Excel,0.012931034
Telecommunication,SPSS,0.004310345
Telecommunication,Business Intelligence,0.004310345
Telecommunication,Power BI,0.004310345
Telecommunication,Data Management,0.004310345
Telecommunication,STATA,0.004310345
Telecommunication,CI,0.004310345
Telecommunication,Go,0.004310345
Telecommunication,GIS,0.004310345
Telecommunication,IAT,0.004310345
Telecommunication,ACH,0.004310345
iOS,Python,0.004310345
iOS,SQL,0.012931034
iOS,R,0.021551724
iOS,Spark,0.004310345
iOS,Tableau,0.012931034
iOS,Big Data,0.004310345
iOS,AWS,0.004310345
iOS,Microsoft Office,0.004310345
iOS,Excel,0.017241379
iOS,Data Science,0.004310345
iOS,Business Intelligence,0.012931034
iOS,Google Cloud Platform,0.004310345
iOS,Jira,0.004310345
iOS,Go,0.012931034
iOS,Confluence,0.004310345
iOS,Google Analytics,0.004310345
iOS,Omniture,0.004310345
iOS,Doubleclick,0.004310345
iOS,UX,0.004310345
iOS,Android,0.017241379
Adobe Marketing,Python,0.004310345
Adobe Marketing,SQL,0.004310345
Adobe Marketing,R,0.012931034
Adobe Marketing,Azure,0.004310345
Adobe Marketing,Excel,0.004310345
Adobe Marketing,Data Science,0.004310345
Adobe Marketing,Marketing,0.012931034
Adobe Marketing,Business Analysis,0.004310345
Adobe Marketing,Visio,0.004310345
Adobe Marketing,Go,0.004310345
Adobe Marketing,Change Management,0.004310345
Audits,Python,0.004310345
Audits,SQL,0.00862069
Audits,R,0.025862069
Audits,Tableau,0.004310345
Audits,SAS,0.00862069
Audits,Oracle,0.004310345
Audits,Excel,0.025862069
Audits,SPSS,0.004310345
Audits,Business Intelligence,0.004310345
Audits,Visio,0.004310345
Audits,CI,0.004310345
Audits,Accounting,0.012931034
Audits,UI,0.004310345
Audits,Managed Care,0.004310345
Audits,Regulatory Reporting,0.004310345
Hyperion,SQL,0.004310345
Hyperion,R,0.030172414
Hyperion,Tableau,0.00862069
Hyperion,Oracle,0.012931034
Hyperion,Microsoft Office,0.004310345
Hyperion,Excel,0.025862069
Hyperion,Project Management,0.004310345
Hyperion,Business Intelligence,0.004310345
Hyperion,Visual Basic,0.004310345
Hyperion,Business Analysis,0.00862069
Hyperion,Visio,0.004310345
Hyperion,Go,0.004310345
Hyperion,Accounting,0.017241379
Hyperion,Workday,0.004310345
Hyperion,Google Suite,0.004310345
Hyperion,Process Improvement,0.004310345
Hyperion,GAAP,0.00862069
Hyperion,Business Management,0.004310345
IaaS,R,0.004310345
IaaS,Excel,0.004310345
IaaS,Business Analysis,0.004310345
NIST,SQL,0.00862069
NIST,R,0.00862069
NIST,Excel,0.00862069
NIST,SPSS,0.00862069
NIST,CI,0.00862069
NIST,Go,0.00862069
SSH,Python,0.004310345
SSH,SQL,0.004310345
SSH,R,0.004310345
SSH,Java,0.004310345
SSH,Tableau,0.004310345
SSH,AWS,0.004310345
SSH,Data Analysis,0.004310345
SSH,PostgreSQL,0.004310345
SSH,MySQL,0.004310345
SSH,S3,0.004310345
SSH,SaaS,0.004310345
SSH,Tomcat,0.004310345
UI,Python,0.012931034
UI,SQL,0.068965517
UI,Machine Learning,0.004310345
UI,R,0.198275862
UI,Spark,0.004310345
UI,Java,0.012931034
UI,Tableau,0.034482759
UI,SAS,0.017241379
UI,Big Data,0.004310345
UI,Oracle,0.021551724
UI,AI,0.017241379
UI,Microsoft SQL Server,0.004310345
UI,Data Analysis,0.004310345
UI,Azure,0.00862069
UI,MATLAB,0.004310345
UI,Microsoft Office,0.021551724
UI,Git,0.004310345
UI,Excel,0.150862069
UI,JavaScript,0.012931034
UI,SPSS,0.021551724
UI,Software Development,0.012931034
UI,Data Science,0.004310345
UI,Project Management,0.00862069
UI,Business Intelligence,0.017241379
UI,S3,0.00862069
UI,Power BI,0.004310345
UI,Teradata,0.004310345
UI,REST,0.004310345
UI,Marketing,0.00862069
UI,JSON,0.00862069
UI,SDLC,0.017241379
UI,Jira,0.004310345
UI,Data Management,0.00862069
UI,XML,0.00862069
UI,Alteryx,0.004310345
UI,HTML5,0.004310345
UI,Analysis Skills,0.004310345
UI,T-SQL,0.004310345
UI,Business Analysis,0.021551724
UI,Network,0.021551724
UI,Visio,0.038793103
UI,PL/SQL,0.004310345
UI,CI,0.012931034
UI,DB2,0.004310345
UI,Go,0.034482759
UI,CSS,0.012931034
UI,SharePoint,0.00862069
UI,Angular,0.004310345
UI,Digital Marketing,0.004310345
UI,React,0.004310345
UI,Accounting,0.021551724
UI,SOAP,0.004310345
UI,SaaS,0.00862069
UI,Epic,0.012931034
UI,Audits,0.004310345
UI,Customer Service,0.00862069
UI,Microsoft Project,0.004310345
UI,Tomcat,0.004310345
UI,SSL,0.004310345
UI,UX,0.00862069
UI,CPA,0.004310345
UI,ACH,0.004310345
UI,Drupal,0.004310345
UI,Magento,0.004310345
UI,RN,0.00862069
UI,WordPress,0.004310345
UI,Business Management,0.004310345
UI,Conflict Management,0.004310345
Sybase,Python,0.004310345
Sybase,SQL,0.004310345
Sybase,R,0.004310345
Sybase,Java,0.004310345
Sybase,Excel,0.004310345
Sybase,Perl,0.004310345
Sybase,Software Development,0.004310345
Sybase,C#,0.004310345
Sybase,DB2,0.004310345
PeopleSoft,SQL,0.030172414
PeopleSoft,R,0.060344828
PeopleSoft,Java,0.00862069
PeopleSoft,Tableau,0.012931034
PeopleSoft,Oracle,0.021551724
PeopleSoft,AI,0.012931034
PeopleSoft,Microsoft Office,0.00862069
PeopleSoft,Excel,0.060344828
PeopleSoft,Perl,0.00862069
PeopleSoft,SPSS,0.004310345
PeopleSoft,Project Management,0.00862069
PeopleSoft,Business Intelligence,0.004310345
PeopleSoft,Power BI,0.012931034
PeopleSoft,Marketing,0.012931034
PeopleSoft,SDLC,0.004310345
PeopleSoft,XML,0.00862069
PeopleSoft,SAP,0.00862069
PeopleSoft,Business Analysis,0.004310345
PeopleSoft,Visio,0.004310345
PeopleSoft,PL/SQL,0.00862069
PeopleSoft,CI,0.012931034
PeopleSoft,Go,0.017241379
PeopleSoft,Microsoft Word,0.004310345
PeopleSoft,React,0.004310345
PeopleSoft,Accounting,0.017241379
PeopleSoft,Epic,0.004310345
PeopleSoft,OBIEE,0.004310345
PeopleSoft,Quality Management,0.004310345
PeopleSoft,Managed Care,0.00862069
PeopleSoft,UX,0.004310345
PeopleSoft,Windows,0.004310345
PeopleSoft,CPA,0.004310345
PeopleSoft,GAAP,0.012931034
PeopleSoft,Process Mapping,0.004310345
PeopleSoft,Regulatory Reporting,0.004310345
PeopleSoft,IFRS,0.004310345
PeopleSoft,Program Management,0.00862069
Process Management,SQL,0.004310345
Process Management,R,0.00862069
Process Management,REST,0.004310345
Process Management,Data Management,0.004310345
Process Management,SAP,0.004310345
Process Management,Visio,0.004310345
Process Management,Business Management,0.004310345
Social Media Management,R,0.00862069
Social Media Management,Tableau,0.00862069
Social Media Management,Excel,0.004310345
Social Media Management,SAP,0.004310345
Social Media Management,Go,0.00862069
Social Media Management,Google Analytics,0.004310345
Social Media Management,SaaS,0.004310345
Social Media Management,CPA,0.004310345
Workday,Python,0.017241379
Workday,SQL,0.017241379
Workday,R,0.034482759
Workday,Tableau,0.012931034
Workday,Hive,0.004310345
Workday,SAS,0.004310345
Workday,Linux,0.004310345
Workday,AI,0.00862069
Workday,TensorFlow,0.004310345
Workday,Excel,0.017241379
Workday,Data Science,0.004310345
Workday,Data Management,0.004310345
Workday,XML,0.004310345
Workday,Visual Basic,0.004310345
Workday,CI,0.004310345
Workday,Go,0.004310345
Workday,CSS,0.004310345
Workday,GIS,0.004310345
Workday,Google Analytics,0.004310345
Workday,Accounting,0.004310345
Workday,Omniture,0.004310345
Workday,Hyperion,0.004310345
Workday,FTP,0.004310345
Workday,RN,0.00862069
Customer Service,SQL,0.004310345
Customer Service,R,0.034482759
Customer Service,Oracle,0.00862069
Customer Service,Excel,0.025862069
Customer Service,Data Science,0.004310345
Customer Service,Business Intelligence,0.004310345
Customer Service,Microsoft Access,0.004310345
Customer Service,Marketing,0.012931034
Customer Service,SAP,0.004310345
Customer Service,Business Analysis,0.004310345
Customer Service,Network,0.00862069
Customer Service,CI,0.004310345
Customer Service,Go,0.00862069
Customer Service,Accounting,0.004310345
Customer Service,UI,0.00862069
Customer Service,Certified Internal Auditor,0.004310345
Customer Service,Managed Care,0.00862069
Customer Service,Financial Accounting,0.004310345
Customer Service,Payroll,0.004310345
FTP,SQL,0.00862069
FTP,R,0.017241379
FTP,Tableau,0.004310345
FTP,SAS,0.004310345
FTP,Excel,0.012931034
FTP,Marketing,0.004310345
FTP,Data Management,0.004310345
FTP,XML,0.004310345
FTP,Network,0.004310345
FTP,Visio,0.004310345
FTP,Go,0.00862069
FTP,Google Analytics,0.004310345
FTP,Workday,0.004310345
FTP,Windows,0.004310345
FTP,Marketo,0.004310345
FTP,SEO,0.004310345
ITIL,R,0.004310345
ITIL,Tableau,0.004310345
ITIL,Excel,0.004310345
ITIL,Go,0.004310345
Microsoft Project,SQL,0.004310345
Microsoft Project,R,0.012931034
Microsoft Project,SAS,0.004310345
Microsoft Project,Oracle,0.004310345
Microsoft Project,Microsoft SQL Server,0.004310345
Microsoft Project,Data Analysis,0.004310345
Microsoft Project,Excel,0.00862069
Microsoft Project,Software Development,0.004310345
Microsoft Project,Project Management,0.004310345
Microsoft Project,Business Intelligence,0.004310345
Microsoft Project,SDLC,0.004310345
Microsoft Project,T-SQL,0.004310345
Microsoft Project,Business Analysis,0.00862069
Microsoft Project,PL/SQL,0.004310345
Microsoft Project,SharePoint,0.004310345
Microsoft Project,UI,0.004310345
Microsoft Project,HP ALM,0.004310345
Microsoft Project,VersionOne,0.004310345
Quality Management,Python,0.00862069
Quality Management,SQL,0.021551724
Quality Management,R,0.030172414
Quality Management,Tableau,0.00862069
Quality Management,SAS,0.017241379
Quality Management,Oracle,0.004310345
Quality Management,AI,0.004310345
Quality Management,Microsoft Office,0.00862069
Quality Management,Excel,0.030172414
Quality Management,PostgreSQL,0.004310345
Quality Management,MySQL,0.004310345
Quality Management,Project Management,0.004310345
Quality Management,Marketing,0.004310345
Quality Management,SDLC,0.004310345
Quality Management,SAP,0.004310345
Quality Management,T-SQL,0.004310345
Quality Management,Business Analysis,0.004310345
Quality Management,Visio,0.004310345
Quality Management,Crystal Reports,0.004310345
Quality Management,Accounting,0.004310345
Quality Management,Epic,0.004310345
Quality Management,PeopleSoft,0.004310345
Quality Management,Managed Care,0.00862069
Quality Management,CPA,0.004310345
Quality Management,GAAP,0.004310345
Quality Management,Process Mapping,0.004310345
Quality Management,Biostatistics,0.004310345
Quality Management,Cerner,0.004310345
Quality Management,IDS,0.004310345
Quality Management,Regulatory Reporting,0.004310345
Quality Management,IFRS,0.004310345
Tomcat,Python,0.004310345
Tomcat,SQL,0.00862069
Tomcat,R,0.00862069
Tomcat,Java,0.00862069
Tomcat,Tableau,0.004310345
Tomcat,AWS,0.004310345
Tomcat,Oracle,0.004310345
Tomcat,Data Analysis,0.004310345
Tomcat,Git,0.004310345
Tomcat,Excel,0.004310345
Tomcat,JavaScript,0.004310345
Tomcat,PostgreSQL,0.004310345
Tomcat,MySQL,0.004310345
Tomcat,S3,0.00862069
Tomcat,Teradata,0.004310345
Tomcat,REST,0.004310345
Tomcat,XML,0.004310345
Tomcat,HTML5,0.004310345
Tomcat,DB2,0.004310345
Tomcat,CSS,0.004310345
Tomcat,Angular,0.004310345
Tomcat,React,0.004310345
Tomcat,SOAP,0.004310345
Tomcat,SaaS,0.004310345
Tomcat,SSH,0.004310345
Tomcat,UI,0.004310345
Application Support,Python,0.004310345
Application Support,SQL,0.017241379
Application Support,R,0.021551724
Application Support,Java,0.004310345
Application Support,Tableau,0.00862069
Application Support,Data Warehouse,0.00862069
Application Support,Excel,0.021551724
Application Support,Perl,0.004310345
Application Support,Project Management,0.021551724
Application Support,Business Intelligence,0.00862069
Application Support,C#,0.004310345
Application Support,XML,0.00862069
Application Support,PHP,0.004310345
Application Support,Business Analysis,0.012931034
Application Support,Network,0.00862069
Application Support,Visio,0.00862069
Application Support,Go,0.021551724
Application Support,RN,0.00862069
Bootstrap,Python,0.004310345
Bootstrap,SQL,0.004310345
Bootstrap,R,0.004310345
Bootstrap,Java,0.004310345
Bootstrap,Tableau,0.004310345
Bootstrap,AWS,0.004310345
Bootstrap,Azure,0.004310345
Bootstrap,HBase,0.004310345
Bootstrap,MongoDB,0.004310345
Bootstrap,Ruby,0.004310345
Bootstrap,Elasticsearch,0.004310345
Bootstrap,REST,0.004310345
Bootstrap,Jenkins,0.004310345
Bootstrap,Solr,0.004310345
Bootstrap,Angular,0.004310345
Bootstrap,Maven,0.004310345
Bootstrap,Ansible,0.004310345
Bootstrap,Redis,0.004310345
Bootstrap,Lucene,0.004310345
Bootstrap,Spring,0.004310345
Bootstrap,SSL,0.004310345
Certified Internal Auditor,R,0.004310345
Certified Internal Auditor,Excel,0.004310345
Certified Internal Auditor,Customer Service,0.004310345
Clinical Research,Python,0.004310345
Clinical Research,SQL,0.004310345
Clinical Research,R,0.004310345
Clinical Research,Tableau,0.004310345
Clinical Research,SAS,0.004310345
Clinical Research,Excel,0.004310345
Clinical Research,Go,0.004310345
Google Suite,SQL,0.004310345
Google Suite,R,0.00862069
Google Suite,Tableau,0.004310345
Google Suite,Microsoft Office,0.004310345
Google Suite,Excel,0.00862069
Google Suite,Business Intelligence,0.004310345
Google Suite,Power BI,0.004310345
Google Suite,Marketing,0.004310345
Google Suite,Go,0.00862069
Google Suite,Hyperion,0.004310345
Managed Care,SQL,0.025862069
Managed Care,R,0.051724138
Managed Care,Tableau,0.012931034
Managed Care,SAS,0.017241379
Managed Care,Oracle,0.00862069
Managed Care,Excel,0.043103448
Managed Care,Perl,0.012931034
Managed Care,Business Intelligence,0.021551724
Managed Care,Power BI,0.00862069
Managed Care,Marketing,0.017241379
Managed Care,Data Management,0.012931034
Managed Care,Network,0.00862069
Managed Care,CI,0.00862069
Managed Care,Go,0.017241379
Managed Care,CSS,0.004310345
Managed Care,Microsoft Word,0.004310345
Managed Care,Accounting,0.012931034
Managed Care,Epic,0.012931034
Managed Care,Audits,0.004310345
Managed Care,PeopleSoft,0.00862069
Managed Care,Customer Service,0.00862069
Managed Care,Quality Management,0.00862069
Managed Care,GAAP,0.00862069
Managed Care,Regulatory Reporting,0.00862069
Marketing Mix Modeling,Python,0.004310345
Marketing Mix Modeling,SQL,0.004310345
Marketing Mix Modeling,R,0.004310345
Marketing Mix Modeling,Tableau,0.004310345
Marketing Mix Modeling,SAS,0.004310345
Marketing Mix Modeling,AWS,0.004310345
Marketing Mix Modeling,Excel,0.004310345
Marketing Mix Modeling,Marketing,0.004310345
SOX,SQL,0.00862069
SOX,R,0.012931034
SOX,Excel,0.012931034
SOX,Project Management,0.00862069
SOX,Jira,0.00862069
SOX,SAP,0.004310345
SOX,Visio,0.00862069
SOX,Confluence,0.00862069
SSL,Python,0.004310345
SSL,SQL,0.004310345
SSL,Machine Learning,0.004310345
SSL,R,0.00862069
SSL,Java,0.004310345
SSL,Tableau,0.004310345
SSL,Big Data,0.004310345
SSL,AWS,0.004310345
SSL,AI,0.004310345
SSL,Data Analysis,0.004310345
SSL,Azure,0.004310345
SSL,MATLAB,0.004310345
SSL,Excel,0.004310345
SSL,HBase,0.004310345
SSL,MongoDB,0.004310345
SSL,S3,0.004310345
SSL,Ruby,0.004310345
SSL,Elasticsearch,0.004310345
SSL,REST,0.004310345
SSL,Jenkins,0.004310345
SSL,Solr,0.004310345
SSL,Network,0.004310345
SSL,Go,0.004310345
SSL,Angular,0.004310345
SSL,Maven,0.004310345
SSL,Ansible,0.004310345
SSL,Redis,0.004310345
SSL,Lucene,0.004310345
SSL,Spring,0.004310345
SSL,UI,0.004310345
SSL,Bootstrap,0.004310345
Salesforce Marketing Cloud,SQL,0.004310345
Salesforce Marketing Cloud,R,0.004310345
Salesforce Marketing Cloud,Tableau,0.004310345
Salesforce Marketing Cloud,Data Analysis,0.004310345
Salesforce Marketing Cloud,Excel,0.004310345
Salesforce Marketing Cloud,Business Intelligence,0.004310345
Salesforce Marketing Cloud,Power BI,0.004310345
Salesforce Marketing Cloud,Marketing,0.004310345
Salesforce Marketing Cloud,Go,0.004310345
Salesforce Marketing Cloud,Google Analytics,0.004310345
Salesforce Marketing Cloud,Marketing Automation,0.004310345
Six Sigma,R,0.012931034
Six Sigma,Tableau,0.004310345
Six Sigma,Excel,0.00862069
Six Sigma,CI,0.004310345
Six Sigma,SharePoint,0.004310345
Six Sigma,Lean,0.00862069
Six Sigma,Business Management,0.004310345
UX,Python,0.004310345
UX,SQL,0.025862069
UX,R,0.038793103
UX,Java,0.00862069
UX,Tableau,0.004310345
UX,Oracle,0.004310345
UX,AI,0.00862069
UX,Excel,0.017241379
UX,JavaScript,0.004310345
UX,Perl,0.004310345
UX,Data Science,0.004310345
UX,Business Intelligence,0.004310345
UX,Informatica,0.004310345
UX,JSON,0.004310345
UX,SDLC,0.004310345
UX,XML,0.00862069
UX,PHP,0.004310345
UX,Analysis Skills,0.004310345
UX,Business Analysis,0.012931034
UX,PL/SQL,0.004310345
UX,Go,0.021551724
UX,CSS,0.004310345
UX,Google Analytics,0.004310345
UX,PowerShell,0.004310345
UX,OBIEE,0.004310345
UX,iOS,0.004310345
UX,UI,0.00862069
UX,PeopleSoft,0.004310345
UX,Windows,0.004310345
UX,Drupal,0.004310345
UX,Magento,0.004310345
UX,WordPress,0.004310345
UX,Android,0.004310345
UX,Conflict Management,0.004310345
Windows,Python,0.00862069
Windows,SQL,0.030172414
Windows,R,0.038793103
Windows,Java,0.00862069
